simday,hour,temp,hum,precip,month,dayofweek,workingday,requests
303.0,18.0,85.0,36.0,0.0,7.0,5.0,1.0,3272.0
303.0,19.0,85.0,32.0,0.0,7.0,5.0,1.0,2299.0
303.0,20.0,85.0,32.0,0.0,7.0,5.0,1.0,1607.0
303.0,21.0,84.0,36.0,0.0,7.0,5.0,1.0,1134.0
303.0,22.0,84.0,38.0,0.0,7.0,5.0,1.0,999.0
303.0,23.0,90.0,33.0,0.0,7.0,5.0,1.0,706.0
304.0,0.0,81.0,46.0,0.0,8.0,6.0,0.0,561.0
304.0,1.0,80.0,47.0,0.0,8.0,6.0,0.0,363.0
304.0,2.0,80.0,47.0,0.0,8.0,6.0,0.0,211.0
304.0,3.0,79.0,49.0,0.0,8.0,6.0,0.0,135.0
304.0,4.0,77.0,54.0,0.0,8.0,6.0,0.0,102.0
304.0,5.0,78.0,54.0,0.0,8.0,6.0,0.0,65.0
304.0,6.0,79.0,52.0,0.0,8.0,6.0,0.0,228.0
304.0,7.0,82.0,47.0,0.0,8.0,6.0,0.0,516.0
304.0,8.0,84.0,43.0,0.0,8.0,6.0,0.0,1037.0
304.0,9.0,83.0,44.0,0.0,8.0,6.0,0.0,1770.0
304.0,10.0,85.0,41.0,0.0,8.0,6.0,0.0,2328.0
304.0,11.0,87.0,37.0,0.0,8.0,6.0,0.0,3028.0
304.0,12.0,89.0,29.0,0.0,8.0,6.0,0.0,3286.0
304.0,13.0,90.0,27.0,0.0,8.0,6.0,0.0,2643.0
304.0,14.0,89.0,28.0,0.0,8.0,6.0,0.0,2513.0
304.0,15.0,89.0,29.0,0.0,8.0,6.0,0.0,2658.0
304.0,16.0,87.0,34.0,0.0,8.0,6.0,0.0,2467.0
304.0,17.0,85.0,39.0,0.0,8.0,6.0,0.0,2419.0
304.0,18.0,84.0,38.0,0.0,8.0,6.0,0.0,2236.0
304.0,19.0,82.0,43.0,0.0,8.0,6.0,0.0,2025.0
304.0,20.0,81.0,46.0,0.0,8.0,6.0,0.0,1597.0
304.0,21.0,80.0,45.0,0.0,8.0,6.0,0.0,1220.0
304.0,22.0,79.0,49.0,0.0,8.0,6.0,0.0,979.0
304.0,23.0,78.0,52.0,0.0,8.0,6.0,0.0,792.0
305.0,0.0,77.0,52.0,0.0,8.0,0.0,0.0,517.0
305.0,1.0,76.0,54.0,0.0,8.0,0.0,0.0,376.0
305.0,2.0,76.0,52.0,0.0,8.0,0.0,0.0,280.0
305.0,3.0,74.0,62.0,0.0,8.0,0.0,0.0,164.0
305.0,4.0,74.0,56.0,0.0,8.0,0.0,0.0,105.0
305.0,5.0,74.0,60.0,0.0,8.0,0.0,0.0,67.0
305.0,6.0,76.0,52.0,0.0,8.0,0.0,0.0,175.0
305.0,7.0,79.0,47.0,0.0,8.0,0.0,0.0,320.0
305.0,8.0,81.0,44.0,0.0,8.0,0.0,0.0,655.0
305.0,9.0,84.0,32.0,0.0,8.0,0.0,0.0,1156.0
305.0,10.0,85.0,31.0,0.0,8.0,0.0,0.0,1624.0
305.0,11.0,87.0,28.0,0.0,8.0,0.0,0.0,2070.0
305.0,12.0,87.0,34.0,0.0,8.0,0.0,0.0,2363.0
305.0,13.0,87.0,34.0,0.0,8.0,0.0,0.0,2496.0
305.0,14.0,87.0,35.0,0.0,8.0,0.0,0.0,2502.0
305.0,15.0,86.0,40.0,0.0,8.0,0.0,0.0,2510.0
305.0,16.0,85.0,40.0,0.0,8.0,0.0,0.0,2653.0
305.0,17.0,84.0,44.0,0.0,8.0,0.0,0.0,2693.0
305.0,18.0,81.0,51.0,0.0,8.0,0.0,0.0,2530.0
305.0,19.0,80.0,56.0,0.0,8.0,0.0,0.0,2224.0
305.0,20.0,79.0,60.0,0.0,8.0,0.0,0.0,1602.0
305.0,21.0,80.0,56.0,0.0,8.0,0.0,0.0,1175.0
305.0,22.0,80.0,54.0,0.0,8.0,0.0,0.0,846.0
305.0,23.0,81.0,46.0,0.0,8.0,0.0,0.0,519.0
306.0,0.0,79.0,47.0,0.0,8.0,1.0,1.0,274.0
306.0,1.0,78.0,49.0,0.0,8.0,1.0,1.0,135.0
306.0,2.0,78.0,50.0,0.0,8.0,1.0,1.0,57.0
306.0,3.0,77.0,52.0,0.0,8.0,1.0,1.0,38.0
306.0,4.0,76.0,58.0,0.0,8.0,1.0,1.0,52.0
306.0,5.0,77.0,56.0,0.0,8.0,1.0,1.0,248.0
306.0,6.0,79.0,54.0,0.0,8.0,1.0,1.0,993.0
306.0,7.0,81.0,49.0,0.0,8.0,1.0,1.0,2192.0
306.0,8.0,83.0,46.0,0.0,8.0,1.0,1.0,3536.0
306.0,9.0,85.0,41.0,0.0,8.0,1.0,1.0,2505.0
306.0,10.0,86.0,42.0,0.0,8.0,1.0,1.0,1319.0
306.0,11.0,88.0,38.0,0.0,8.0,1.0,1.0,1320.0
306.0,12.0,89.0,36.0,0.0,8.0,1.0,1.0,1575.0
306.0,13.0,90.0,34.0,0.0,8.0,1.0,1.0,1588.0
306.0,14.0,91.0,34.0,0.0,8.0,1.0,1.0,1702.0
306.0,15.0,90.0,42.0,0.0,8.0,1.0,1.0,1791.0
306.0,16.0,90.0,33.0,0.0,8.0,1.0,1.0,2303.0
306.0,17.0,86.0,51.0,0.0,8.0,1.0,1.0,4301.0
306.0,18.0,88.0,36.0,0.0,8.0,1.0,1.0,4597.0
306.0,19.0,87.0,37.0,0.0,8.0,1.0,1.0,3215.0
306.0,20.0,86.0,39.0,0.0,8.0,1.0,1.0,2282.0
306.0,21.0,85.0,41.0,0.0,8.0,1.0,1.0,1357.0
306.0,22.0,84.0,44.0,0.0,8.0,1.0,1.0,935.0
306.0,23.0,83.0,49.0,0.0,8.0,1.0,1.0,573.0
307.0,0.0,81.0,56.0,0.0,8.0,2.0,1.0,273.0
307.0,1.0,80.0,65.0,0.0,8.0,2.0,1.0,175.0
307.0,2.0,81.0,65.0,0.001,8.0,2.0,1.0,58.0
307.0,3.0,70.0,79.0,0.29999999999999999,8.0,2.0,1.0,20.0
307.0,4.0,72.0,76.0,0.29999999999999999,8.0,2.0,1.0,23.0
307.0,5.0,73.0,76.0,0.001,8.0,2.0,1.0,238.0
307.0,6.0,74.0,69.0,0.001,8.0,2.0,1.0,986.0
307.0,7.0,77.0,62.0,0.001,8.0,2.0,1.0,2108.0
307.0,8.0,84.0,53.0,0.0,8.0,2.0,1.0,3946.0
307.0,9.0,82.0,56.0,0.0,8.0,2.0,1.0,2863.0
307.0,10.0,85.0,48.0,0.0,8.0,2.0,1.0,1485.0
307.0,11.0,88.0,43.0,0.0,8.0,2.0,1.0,1520.0
307.0,12.0,88.0,39.0,0.0,8.0,2.0,1.0,1662.0
307.0,13.0,89.0,34.0,0.0,8.0,2.0,1.0,1733.0
307.0,14.0,91.0,26.0,0.0,8.0,2.0,1.0,1752.0
307.0,15.0,91.0,26.0,0.0,8.0,2.0,1.0,1851.0
307.0,16.0,89.0,32.0,0.0,8.0,2.0,1.0,2443.0
307.0,17.0,88.0,28.0,0.0,8.0,2.0,1.0,4365.0
307.0,18.0,86.0,29.0,0.0,8.0,2.0,1.0,4506.0
307.0,19.0,84.0,33.0,0.0,8.0,2.0,1.0,3244.0
307.0,20.0,84.0,32.0,0.0,8.0,2.0,1.0,2291.0
307.0,21.0,81.0,42.0,0.0,8.0,2.0,1.0,1490.0
307.0,22.0,79.0,49.0,0.0,8.0,2.0,1.0,1145.0
307.0,23.0,77.0,54.0,0.0,8.0,2.0,1.0,606.0
308.0,0.0,77.0,52.0,0.0,8.0,3.0,1.0,344.0
308.0,1.0,77.0,48.0,0.0,8.0,3.0,1.0,117.0
308.0,2.0,74.0,64.0,0.0,8.0,3.0,1.0,66.0
308.0,3.0,74.0,62.0,0.0,8.0,3.0,1.0,59.0
308.0,4.0,72.0,79.0,0.0,8.0,3.0,1.0,78.0
308.0,5.0,76.0,60.0,0.0,8.0,3.0,1.0,260.0
308.0,6.0,76.0,60.0,0.0,8.0,3.0,1.0,1192.0
308.0,7.0,76.0,58.0,0.0,8.0,3.0,1.0,2203.0
308.0,8.0,80.0,47.0,0.0,8.0,3.0,1.0,4023.0
308.0,9.0,80.0,51.0,0.0,8.0,3.0,1.0,2802.0
308.0,10.0,83.0,37.0,0.0,8.0,3.0,1.0,1595.0
308.0,11.0,84.0,37.0,0.0,8.0,3.0,1.0,1413.0
308.0,12.0,87.0,30.0,0.0,8.0,3.0,1.0,1708.0
308.0,13.0,87.0,29.0,0.0,8.0,3.0,1.0,1820.0
308.0,14.0,88.0,29.0,0.0,8.0,3.0,1.0,1737.0
308.0,15.0,85.0,37.0,0.0,8.0,3.0,1.0,1887.0
308.0,16.0,83.0,40.0,0.0,8.0,3.0,1.0,2594.0
308.0,17.0,82.0,43.0,0.0,8.0,3.0,1.0,4259.0
308.0,18.0,80.0,44.0,0.0,8.0,3.0,1.0,4344.0
308.0,19.0,78.0,50.0,0.0,8.0,3.0,1.0,3034.0
308.0,20.0,78.0,49.0,0.0,8.0,3.0,1.0,2114.0
308.0,21.0,77.0,45.0,0.0,8.0,3.0,1.0,1488.0
308.0,22.0,76.0,43.0,0.0,8.0,3.0,1.0,1208.0
308.0,23.0,75.0,45.0,0.0,8.0,3.0,1.0,730.0
309.0,0.0,74.0,46.0,0.0,8.0,4.0,1.0,374.0
309.0,1.0,73.0,50.0,0.0,8.0,4.0,1.0,191.0
309.0,2.0,72.0,53.0,0.0,8.0,4.0,1.0,90.0
309.0,3.0,71.0,53.0,0.0,8.0,4.0,1.0,45.0
309.0,4.0,70.0,55.0,0.0,8.0,4.0,1.0,53.0
309.0,5.0,71.0,51.0,0.0,8.0,4.0,1.0,277.0
309.0,6.0,72.0,51.0,0.0,8.0,4.0,1.0,1102.0
309.0,7.0,72.0,50.0,0.0,8.0,4.0,1.0,2227.0
309.0,8.0,75.0,45.0,0.0,8.0,4.0,1.0,3950.0
309.0,9.0,77.0,40.0,0.0,8.0,4.0,1.0,2859.0
309.0,10.0,77.0,40.0,0.0,8.0,4.0,1.0,1611.0
309.0,11.0,79.0,38.0,0.0,8.0,4.0,1.0,1646.0
309.0,12.0,81.0,33.0,0.0,8.0,4.0,1.0,1792.0
309.0,13.0,81.0,34.0,0.0,8.0,4.0,1.0,1941.0
309.0,14.0,81.0,34.0,0.0,8.0,4.0,1.0,1842.0
309.0,15.0,81.0,37.0,0.0,8.0,4.0,1.0,2109.0
309.0,16.0,80.0,38.0,0.0,8.0,4.0,1.0,2625.0
309.0,17.0,80.0,38.0,0.0,8.0,4.0,1.0,4447.0
309.0,18.0,79.0,41.0,0.0,8.0,4.0,1.0,4457.0
309.0,19.0,79.0,41.0,0.0,8.0,4.0,1.0,3144.0
309.0,20.0,76.0,48.0,0.0,8.0,4.0,1.0,2107.0
309.0,21.0,76.0,52.0,0.0,8.0,4.0,1.0,1436.0
309.0,22.0,76.0,50.0,0.0,8.0,4.0,1.0,1072.0
309.0,23.0,76.0,54.0,0.0,8.0,4.0,1.0,886.0
310.0,0.0,74.0,62.0,0.0,8.0,5.0,1.0,492.0
310.0,1.0,73.0,66.0,0.0,8.0,5.0,1.0,215.0
310.0,2.0,72.0,64.0,0.0,8.0,5.0,1.0,119.0
310.0,3.0,71.0,59.0,0.0,8.0,5.0,1.0,75.0
310.0,4.0,69.0,66.0,0.0,8.0,5.0,1.0,70.0
310.0,5.0,69.0,63.0,0.0,8.0,5.0,1.0,224.0
310.0,6.0,70.0,64.0,0.0,8.0,5.0,1.0,960.0
310.0,7.0,72.0,62.0,0.0,8.0,5.0,1.0,1913.0
310.0,8.0,72.0,62.0,0.0,8.0,5.0,1.0,3596.0
310.0,9.0,75.0,58.0,0.0,8.0,5.0,1.0,2830.0
310.0,10.0,76.0,56.0,0.0,8.0,5.0,1.0,1631.0
310.0,11.0,78.0,52.0,0.0,8.0,5.0,1.0,1741.0
310.0,12.0,80.0,42.0,0.0,8.0,5.0,1.0,1991.0
310.0,13.0,81.0,38.0,0.0,8.0,5.0,1.0,2214.0
310.0,14.0,82.0,37.0,0.0,8.0,5.0,1.0,2368.0
310.0,15.0,82.0,38.0,0.0,8.0,5.0,1.0,2660.0
310.0,16.0,81.0,41.0,0.0,8.0,5.0,1.0,3222.0
310.0,17.0,80.0,44.0,0.0,8.0,5.0,1.0,4034.0
310.0,18.0,77.0,54.0,0.0,8.0,5.0,1.0,3432.0
310.0,19.0,77.0,50.0,0.0,8.0,5.0,1.0,2546.0
310.0,20.0,76.0,50.0,0.0,8.0,5.0,1.0,1665.0
310.0,21.0,74.0,56.0,0.0,8.0,5.0,1.0,1219.0
310.0,22.0,73.0,59.0,0.0,8.0,5.0,1.0,1019.0
310.0,23.0,72.0,53.0,0.0,8.0,5.0,1.0,763.0
311.0,0.0,71.0,57.0,0.0,8.0,6.0,0.0,491.0
311.0,1.0,71.0,59.0,0.0,8.0,6.0,0.0,329.0
311.0,2.0,70.0,66.0,0.0,8.0,6.0,0.0,258.0
311.0,3.0,70.0,66.0,0.0,8.0,6.0,0.0,166.0
311.0,4.0,70.0,73.0,0.0,8.0,6.0,0.0,94.0
311.0,5.0,70.0,71.0,0.0,8.0,6.0,0.0,97.0
311.0,6.0,71.0,66.0,0.0,8.0,6.0,0.0,181.0
311.0,7.0,72.0,64.0,0.0,8.0,6.0,0.0,542.0
311.0,8.0,73.0,59.0,0.0,8.0,6.0,0.0,1042.0
311.0,9.0,75.0,56.0,0.0,8.0,6.0,0.0,1922.0
311.0,10.0,77.0,54.0,0.0,8.0,6.0,0.0,2723.0
311.0,11.0,78.0,44.0,0.0,8.0,6.0,0.0,3611.0
311.0,12.0,79.0,42.0,0.0,8.0,6.0,0.0,3695.0
311.0,13.0,81.0,41.0,0.0,8.0,6.0,0.0,2974.0
311.0,14.0,81.0,39.0,0.0,8.0,6.0,0.0,2915.0
311.0,15.0,80.0,42.0,0.0,8.0,6.0,0.0,3076.0
311.0,16.0,79.0,45.0,0.0,8.0,6.0,0.0,2997.0
311.0,17.0,77.0,52.0,0.0,8.0,6.0,0.0,2647.0
311.0,18.0,76.0,52.0,0.0,8.0,6.0,0.0,2496.0
311.0,19.0,75.0,50.0,0.0,8.0,6.0,0.0,2141.0
311.0,20.0,74.0,56.0,0.0,8.0,6.0,0.0,1523.0
311.0,21.0,74.0,56.0,0.0,8.0,6.0,0.0,1144.0
311.0,22.0,73.0,59.0,0.0,8.0,6.0,0.0,898.0
311.0,23.0,72.0,64.0,0.0,8.0,6.0,0.0,761.0
312.0,0.0,71.0,68.0,0.0,8.0,0.0,0.0,532.0
312.0,1.0,71.0,66.0,0.0,8.0,0.0,0.0,372.0
312.0,2.0,71.0,64.0,0.0,8.0,0.0,0.0,242.0
312.0,3.0,71.0,61.0,0.0,8.0,0.0,0.0,126.0
312.0,4.0,71.0,64.0,0.0,8.0,0.0,0.0,99.0
312.0,5.0,71.0,64.0,0.0,8.0,0.0,0.0,54.0
312.0,6.0,72.0,71.0,0.0,8.0,0.0,0.0,158.0
312.0,7.0,74.0,62.0,0.0,8.0,0.0,0.0,295.0
312.0,8.0,75.0,60.0,0.0,8.0,0.0,0.0,605.0
312.0,9.0,77.0,56.0,0.0,8.0,0.0,0.0,1101.0
312.0,10.0,80.0,44.0,0.0,8.0,0.0,0.0,1685.0
312.0,11.0,81.0,39.0,0.0,8.0,0.0,0.0,2175.0
312.0,12.0,81.0,35.0,0.0,8.0,0.0,0.0,2440.0
312.0,13.0,83.0,34.0,0.0,8.0,0.0,0.0,2583.0
312.0,14.0,84.0,33.0,0.0,8.0,0.0,0.0,2767.0
312.0,15.0,83.0,32.0,0.0,8.0,0.0,0.0,2791.0
312.0,16.0,79.0,50.0,0.0,8.0,0.0,0.0,2792.0
312.0,17.0,77.0,56.0,0.0,8.0,0.0,0.0,2728.0
312.0,18.0,75.0,64.0,0.0,8.0,0.0,0.0,2706.0
312.0,19.0,73.0,64.0,0.0,8.0,0.0,0.0,2307.0
312.0,20.0,73.0,66.0,0.0,8.0,0.0,0.0,1619.0
312.0,21.0,73.0,69.0,0.0,8.0,0.0,0.0,1152.0
312.0,22.0,72.0,71.0,0.0,8.0,0.0,0.0,855.0
312.0,23.0,72.0,71.0,0.0,8.0,0.0,0.0,532.0
313.0,0.0,72.0,73.0,0.0,8.0,1.0,1.0,277.0
313.0,1.0,72.0,73.0,0.0,8.0,1.0,1.0,136.0
313.0,2.0,72.0,68.0,0.0,8.0,1.0,1.0,60.0
313.0,3.0,71.0,73.0,0.0,8.0,1.0,1.0,46.0
313.0,4.0,71.0,73.0,0.0,8.0,1.0,1.0,45.0
313.0,5.0,70.0,79.0,0.0,8.0,1.0,1.0,205.0
313.0,6.0,72.0,71.0,0.0,8.0,1.0,1.0,1076.0
313.0,7.0,75.0,62.0,0.0,8.0,1.0,1.0,2046.0
313.0,8.0,76.0,60.0,0.0,8.0,1.0,1.0,3687.0
313.0,9.0,78.0,45.0,0.0,8.0,1.0,1.0,2626.0
313.0,10.0,79.0,44.0,0.0,8.0,1.0,1.0,1453.0
313.0,11.0,80.0,44.0,0.0,8.0,1.0,1.0,1551.0
313.0,12.0,79.0,47.0,0.0,8.0,1.0,1.0,1711.0
313.0,13.0,78.0,52.0,0.0,8.0,1.0,1.0,1798.0
313.0,14.0,78.0,54.0,0.0,8.0,1.0,1.0,1803.0
313.0,15.0,77.0,58.0,0.0,8.0,1.0,1.0,1929.0
313.0,16.0,76.0,60.0,0.0,8.0,1.0,1.0,2570.0
313.0,17.0,75.0,62.0,0.0,8.0,1.0,1.0,4459.0
313.0,18.0,75.0,64.0,0.0,8.0,1.0,1.0,4452.0
313.0,19.0,75.0,62.0,0.0,8.0,1.0,1.0,3203.0
313.0,20.0,75.0,64.0,0.0,8.0,1.0,1.0,2002.0
313.0,21.0,75.0,64.0,0.0,8.0,1.0,1.0,1338.0
313.0,22.0,75.0,69.0,0.0,8.0,1.0,1.0,915.0
313.0,23.0,75.0,66.0,0.0,8.0,1.0,1.0,482.0
314.0,0.0,75.0,69.0,0.0,8.0,2.0,1.0,294.0
314.0,1.0,75.0,69.0,0.0,8.0,2.0,1.0,136.0
314.0,2.0,75.0,71.0,0.001,8.0,2.0,1.0,75.0
314.0,3.0,73.0,82.0,0.050000000000000003,8.0,2.0,1.0,35.0
314.0,4.0,73.0,82.0,0.22,8.0,2.0,1.0,53.0
314.0,5.0,72.0,84.0,0.22,8.0,2.0,1.0,158.0
314.0,6.0,72.0,87.0,0.40999999999999998,8.0,2.0,1.0,157.0
314.0,7.0,72.0,87.0,0.14000000000000001,8.0,2.0,1.0,271.0
314.0,8.0,72.0,87.0,0.14000000000000001,8.0,2.0,1.0,1189.0
314.0,9.0,72.0,87.0,0.32000000000000001,8.0,2.0,1.0,1049.0
314.0,10.0,73.0,90.0,0.32000000000000001,8.0,2.0,1.0,340.0
314.0,11.0,75.0,85.0,0.01,8.0,2.0,1.0,562.0
314.0,12.0,77.0,76.0,0.0,8.0,2.0,1.0,979.0
314.0,13.0,79.0,74.0,0.0,8.0,2.0,1.0,1166.0
314.0,14.0,79.0,69.0,0.0,8.0,2.0,1.0,1416.0
314.0,15.0,82.0,67.0,0.0,8.0,2.0,1.0,1528.0
314.0,16.0,79.0,74.0,0.001,8.0,2.0,1.0,2026.0
314.0,17.0,79.0,74.0,0.001,8.0,2.0,1.0,3079.0
314.0,18.0,81.0,60.0,0.0,8.0,2.0,1.0,3515.0
314.0,19.0,79.0,60.0,0.0,8.0,2.0,1.0,2573.0
314.0,20.0,77.0,67.0,0.0,8.0,2.0,1.0,1734.0
314.0,21.0,77.0,67.0,0.0,8.0,2.0,1.0,1255.0
314.0,22.0,76.0,69.0,0.0,8.0,2.0,1.0,925.0
314.0,23.0,75.0,74.0,0.0,8.0,2.0,1.0,551.0
315.0,0.0,74.0,71.0,0.0,8.0,3.0,1.0,337.0
315.0,1.0,74.0,69.0,0.0,8.0,3.0,1.0,155.0
315.0,2.0,73.0,71.0,0.0,8.0,3.0,1.0,82.0
315.0,3.0,72.0,68.0,0.0,8.0,3.0,1.0,47.0
315.0,4.0,72.0,68.0,0.0,8.0,3.0,1.0,77.0
315.0,5.0,72.0,68.0,0.0,8.0,3.0,1.0,258.0
315.0,6.0,72.0,66.0,0.0,8.0,3.0,1.0,1216.0
315.0,7.0,74.0,62.0,0.0,8.0,3.0,1.0,2249.0
315.0,8.0,76.0,56.0,0.0,8.0,3.0,1.0,3987.0
315.0,9.0,78.0,50.0,0.0,8.0,3.0,1.0,2945.0
315.0,10.0,80.0,47.0,0.0,8.0,3.0,1.0,1652.0
315.0,11.0,81.0,46.0,0.0,8.0,3.0,1.0,1602.0
315.0,12.0,83.0,40.0,0.0,8.0,3.0,1.0,1814.0
315.0,13.0,83.0,41.0,0.0,8.0,3.0,1.0,1899.0
315.0,14.0,84.0,37.0,0.0,8.0,3.0,1.0,1898.0
315.0,15.0,83.0,40.0,0.0,8.0,3.0,1.0,2093.0
315.0,16.0,82.0,43.0,0.0,8.0,3.0,1.0,2596.0
315.0,17.0,82.0,43.0,0.0,8.0,3.0,1.0,4635.0
315.0,18.0,80.0,45.0,0.0,8.0,3.0,1.0,4713.0
315.0,19.0,79.0,49.0,0.0,8.0,3.0,1.0,3197.0
315.0,20.0,77.0,52.0,0.0,8.0,3.0,1.0,2132.0
315.0,21.0,75.0,58.0,0.0,8.0,3.0,1.0,1450.0
315.0,22.0,74.0,60.0,0.0,8.0,3.0,1.0,1197.0
315.0,23.0,73.0,62.0,0.0,8.0,3.0,1.0,763.0
316.0,0.0,72.0,62.0,0.0,8.0,4.0,1.0,395.0
316.0,1.0,71.0,64.0,0.0,8.0,4.0,1.0,188.0
316.0,2.0,70.0,64.0,0.0,8.0,4.0,1.0,95.0
316.0,3.0,69.0,66.0,0.0,8.0,4.0,1.0,54.0
316.0,4.0,69.0,66.0,0.0,8.0,4.0,1.0,45.0
316.0,5.0,69.0,63.0,0.0,8.0,4.0,1.0,262.0
316.0,6.0,70.0,64.0,0.0,8.0,4.0,1.0,1141.0
316.0,7.0,72.0,59.0,0.0,8.0,4.0,1.0,2242.0
316.0,8.0,74.0,50.0,0.0,8.0,4.0,1.0,3935.0
316.0,9.0,76.0,48.0,0.0,8.0,4.0,1.0,2950.0
316.0,10.0,78.0,44.0,0.0,8.0,4.0,1.0,1680.0
316.0,11.0,79.0,38.0,0.0,8.0,4.0,1.0,1584.0
316.0,12.0,80.0,37.0,0.0,8.0,4.0,1.0,1835.0
316.0,13.0,80.0,37.0,0.0,8.0,4.0,1.0,1942.0
316.0,14.0,82.0,34.0,0.0,8.0,4.0,1.0,1920.0
316.0,15.0,83.0,28.0,0.0,8.0,4.0,1.0,1954.0
316.0,16.0,82.0,32.0,0.0,8.0,4.0,1.0,2609.0
316.0,17.0,82.0,28.0,0.0,8.0,4.0,1.0,4333.0
316.0,18.0,80.0,33.0,0.0,8.0,4.0,1.0,4441.0
316.0,19.0,79.0,35.0,0.0,8.0,4.0,1.0,3061.0
316.0,20.0,78.0,39.0,0.0,8.0,4.0,1.0,2140.0
316.0,21.0,77.0,39.0,0.0,8.0,4.0,1.0,1421.0
316.0,22.0,77.0,39.0,0.0,8.0,4.0,1.0,1175.0
316.0,23.0,76.0,45.0,0.0,8.0,4.0,1.0,768.0
317.0,0.0,75.0,46.0,0.0,8.0,5.0,1.0,415.0
317.0,1.0,74.0,46.0,0.0,8.0,5.0,1.0,217.0
317.0,2.0,73.0,50.0,0.0,8.0,5.0,1.0,128.0
317.0,3.0,73.0,52.0,0.0,8.0,5.0,1.0,57.0
317.0,4.0,71.0,53.0,0.0,8.0,5.0,1.0,50.0
317.0,5.0,72.0,53.0,0.0,8.0,5.0,1.0,215.0
317.0,6.0,74.0,50.0,0.0,8.0,5.0,1.0,927.0
317.0,7.0,77.0,45.0,0.0,8.0,5.0,1.0,1864.0
317.0,8.0,80.0,38.0,0.0,8.0,5.0,1.0,3441.0
317.0,9.0,82.0,33.0,0.0,8.0,5.0,1.0,2798.0
317.0,10.0,83.0,31.0,0.0,8.0,5.0,1.0,1645.0
317.0,11.0,85.0,32.0,0.0,8.0,5.0,1.0,1550.0
317.0,12.0,85.0,36.0,0.0,8.0,5.0,1.0,1971.0
317.0,13.0,86.0,36.0,0.0,8.0,5.0,1.0,2194.0
317.0,14.0,87.0,36.0,0.0,8.0,5.0,1.0,2336.0
317.0,15.0,86.0,37.0,0.0,8.0,5.0,1.0,2538.0
317.0,16.0,83.0,41.0,0.0,8.0,5.0,1.0,3251.0
317.0,17.0,80.0,47.0,0.0,8.0,5.0,1.0,3939.0
317.0,18.0,80.0,45.0,0.0,8.0,5.0,1.0,3442.0
317.0,19.0,79.0,47.0,0.0,8.0,5.0,1.0,2537.0
317.0,20.0,78.0,50.0,0.0,8.0,5.0,1.0,1679.0
317.0,21.0,78.0,50.0,0.0,8.0,5.0,1.0,1140.0
317.0,22.0,77.0,54.0,0.0,8.0,5.0,1.0,929.0
317.0,23.0,77.0,56.0,0.0,8.0,5.0,1.0,720.0
318.0,0.0,76.0,58.0,0.0,8.0,6.0,0.0,498.0
318.0,1.0,75.0,62.0,0.0,8.0,6.0,0.0,367.0
318.0,2.0,75.0,62.0,0.0,8.0,6.0,0.0,246.0
318.0,3.0,75.0,64.0,0.0,8.0,6.0,0.0,158.0
318.0,4.0,76.0,60.0,0.0,8.0,6.0,0.0,114.0
318.0,5.0,76.0,58.0,0.0,8.0,6.0,0.0,80.0
318.0,6.0,79.0,52.0,0.0,8.0,6.0,0.0,210.0
318.0,7.0,80.0,51.0,0.0,8.0,6.0,0.0,543.0
318.0,8.0,82.0,49.0,0.0,8.0,6.0,0.0,1165.0
318.0,9.0,85.0,43.0,0.0,8.0,6.0,0.0,2072.0
318.0,10.0,88.0,36.0,0.0,8.0,6.0,0.0,2973.0
318.0,11.0,89.0,36.0,0.0,8.0,6.0,0.0,3669.0
318.0,12.0,90.0,34.0,0.0,8.0,6.0,0.0,3686.0
318.0,13.0,91.0,32.0,0.0,8.0,6.0,0.0,2874.0
318.0,14.0,90.0,38.0,0.0,8.0,6.0,0.0,2872.0
318.0,15.0,88.0,43.0,0.0,8.0,6.0,0.0,2543.0
318.0,16.0,85.0,46.0,0.0,8.0,6.0,0.0,2528.0
318.0,17.0,84.0,48.0,0.0,8.0,6.0,0.0,2621.0
318.0,18.0,82.0,53.0,0.0,8.0,6.0,0.0,2372.0
318.0,19.0,81.0,60.0,0.0,8.0,6.0,0.0,2036.0
318.0,20.0,83.0,57.0,0.0,8.0,6.0,0.0,1476.0
318.0,21.0,83.0,55.0,0.0,8.0,6.0,0.0,1077.0
318.0,22.0,83.0,53.0,0.0,8.0,6.0,0.0,916.0
318.0,23.0,82.0,55.0,0.0,8.0,6.0,0.0,725.0
319.0,0.0,81.0,54.0,0.0,8.0,0.0,0.0,551.0
319.0,1.0,80.0,56.0,0.0,8.0,0.0,0.0,319.0
319.0,2.0,78.0,62.0,0.0,8.0,0.0,0.0,252.0
319.0,3.0,78.0,62.0,0.0,8.0,0.0,0.0,152.0
319.0,4.0,77.0,64.0,0.0,8.0,0.0,0.0,106.0
319.0,5.0,78.0,60.0,0.0,8.0,0.0,0.0,87.0
319.0,6.0,79.0,62.0,0.0,8.0,0.0,0.0,130.0
319.0,7.0,80.0,56.0,0.0,8.0,0.0,0.0,299.0
319.0,8.0,82.0,56.0,0.0,8.0,0.0,0.0,613.0
319.0,9.0,84.0,51.0,0.0,8.0,0.0,0.0,1252.0
319.0,10.0,87.0,43.0,0.0,8.0,0.0,0.0,1663.0
319.0,11.0,89.0,42.0,0.0,8.0,0.0,0.0,2007.0
319.0,12.0,90.0,39.0,0.0,8.0,0.0,0.0,2173.0
319.0,13.0,91.0,39.0,0.0,8.0,0.0,0.0,2409.0
